

Escherichia coli O157:H7 Sakai (EHEC)
Operon	GeneName	Locus Name	GI	Strand	Pos. Left(pb)	PosRight	Position
956	-	ECs1914	15831168	-1	1905831	1906781	2
957	-	ECs1917	15831171	-1	1908406	1909020	1
957	-	ECs1916	15831170	-1	1907880	1908395	2
958	-	ECs1922	38703965	-1	1912727	1914037	1
958	-	ECs1921	15831175	-1	1911282	1912727	2
958	-	ECs1920	15831174	-1	1910448	1911245	3
958	-	ECs1919	15831173	-1	1910096	1910422	4
958	-	ECs1918	15831172	-1	1909209	1910099	5
959	-	ECs1923	15831177	1	1914213	1915121	1
960	-	ECs1924	15831178	1	1915451	1916014	1
961	-	ECs1925	15831179	-1	1916035	1917327	1
962	zntB	ECs1926	15831180	1	1917522	1918505	1
963	-	ECs1927	15831181	1	1918983	1920356	1
964	-	ECs1930	38703966	-1	1922709	1922924	1
964	-	ECs1929	15831183	-1	1921472	1922707	2
964	-	ECs1928	15831182	-1	1920485	1921420	3
965	-	ECs1934	15831188	-1	1924257	1926857	1
965	recT	ECs1933	15831187	-1	1923455	1924264	2
965	lar	ECs1932	15831186	-1	1923250	1923399	3
965	-	ECs1931	15831185	-1	1923024	1923212	4
966	-	ECs1935	15831189	-1	1926959	1927234	1
967	kil	ECs1936	15831190	-1	1927479	1927712	1
967	-	ECs5433	38703967	-1	1927309	1927485	2
968	-	ECs1937	38703968	1	1928142	1928630	1
969	-	ECs1940	15831194	-1	1928793	1928972	1
969	-	ECs1939	15831192	-1	1928627	1928782	2
970	-	ECs1941	15831195	-1	1929215	1929526	1
971	-	ECs1942	15831196	1	1929714	1929968	1
971	-	ECs1943	15831197	1	1929965	1930387	2
972	-	ECs1944	15831198	1	1930465	1931253	1
972	-	ECs1945	15831199	1	1931260	1932006	2
972	-	ECs1946	15831200	1	1931978	1932790	3
972	-	ECs1948	15831202	1	1932806	1933228	4
973	-	ECs1949	15831203	1	1933334	1933546	1
974	-	ECs1950	15831204	1	1933798	1934061	1
974	-	ECs1951	15831205	1	1934072	1934233	2
975	-	ECs1952	15831206	1	1934312	1934557	1
976	-	ECs1953	15831207	1	1934989	1936140	1
977	-	ECs1955	15831209	-1	1937097	1938488	1
977	-	ECs1954	15831208	-1	1936108	1937097	2
978	-	ECs1956	15831210	1	1938988	1939587	1
978	-	ECs1957	15831211	1	1939587	1939877	2
978	-	ECs1958	15831212	1	1939874	1940428	3
979	-	ECs1959	15831213	1	1940990	1941421	1
979	-	ECs1960	15831214	1	1941418	1941585	2
980	-	ECs1961	15831215	1	1941996	1943849	1
981	-	ECs1962	15831216	1	1943999	1944214	1
981	-	ECs1963	15831217	1	1944219	1944563	2
981	-	ECs1964	15831218	1	1944614	1945147	3
982	-	ECs1965	15831219	1	1945418	1945987	1
983	-	ECs1966	15831220	1	1946141	1946608	1
984	-	ECs1967	15831221	-1	1946971	1947198	1
985	-	ECs1968	15831222	1	1947240	1947605	1
986	-	ECs1970	15831224	1	1947895	1948458	1
986	-	ECs1971	15831225	1	1948455	1950116	2
986	-	ECs1972	15831226	1	1950180	1952117	3
986	-	ECs5438	38703970	1	1952162	1952383	4
986	-	ECs1974	15831228	1	1952329	1953693	5
986	-	ECs1975	15831229	1	1953690	1954913	6
986	-	ECs1976	15831230	1	1954910	1955236	7
986	-	ECs1977	15831231	1	1955246	1955596	8
987	-	ECs1978	15831232	1	1955593	1956039	1
988	-	ECs1979	15831233	1	1956036	1956380	1
989	-	ECs1980	15831234	1	1956449	1957165	1
989	-	ECs1981	15831235	1	1957171	1957545	2
989	-	ECs1982	15831236	1	1957569	1957850	3
989	-	ECs1983	15831237	1	1957902	1960982	4
989	-	ECs1984	15831238	1	1960975	1961316	5
989	-	ECs1985	15831239	1	1961316	1962014	6
989	-	ECs1986	15831240	1	1962025	1962768	7
990	-	ECs1987	15831241	1	1962666	1963346	1
990	-	ECs1988	15831242	1	1963300	1963506	2
991	-	ECs1989	15831243	-1	1963537	1964064	1
992	-	ECs1990	15831244	1	1964198	1967695	1
993	-	ECs1991	15831245	1	1967766	1968365	1
994	-	ECs1992	15831246	1	1968658	1969743	1
994	-	ECs1993	15831247	1	1969673	1970014	2
995	-	ECs1994	15831248	1	1970127	1970702	1
996	-	ECs1995	15831249	1	1970775	1971404	1
997	-	ECs1996	15831250	1	1971486	1972127	1
998	-	ECs1997	38703971	-1	1972708	1973142	1
999	-	ECs2000	15831254	-1	1974762	1978286	1
1000	-	ECs2002	15831256	-1	1979356	1980345	1
1000	-	ECs2001	15831255	-1	1978823	1979245	2
1001	-	ECs2003	15831257	1	1980553	1983192	1
1002	-	ECs2004	15831258	1	1983189	1983374	1
1002	-	ECs2005	15831259	1	1983379	1983705	2
1003	-	ECs2006	15831260	1	1984119	1987154	1
1004	-	ECs2007	15831261	1	1987410	1989833	1
1005	-	ECs2008	15831262	1	1990053	1990913	1
1005	-	ECs2009	15831263	1	1990971	1993283	2
1006	-	ECs2010	38703973	1	1993454	1994059	1
1006	-	ECs2011	15831265	1	1994059	1994955	2
1006	-	ECs2012	15831266	1	1994971	1996728	3
1006	-	ECs2013	15831267	1	1996742	1998034	4
1007	acpD	ECs2014	15831268	-1	1998085	1998690	1
1008	-	ECs2015	15831269	1	1998948	2002793	1
1009	-	ECs2016	15831270	1	2002939	2003364	1
1009	-	ECs2017	15831271	1	2003369	2003707	2
1009	-	ECs2018	15831272	1	2003694	2004125	3
1010	-	ECs2019	15831273	1	2004250	2004627	1
1011	-	ECs2020	15831274	1	2004743	2005543	1
1012	-	ECs2021	15831275	1	2005740	2007179	1
1013	-	ECs2022	15831276	-1	2007221	2008222	1
1014	-	ECs2023	162139795	1	2008411	2008941	1
1015	-	ECs2024	15831278	1	2009186	2009359	1
1016	-	ECs2025	15831279	-1	2009471	2009638	1
1017	-	ECs2026	15831280	1	2009979	2011619	1
1018	-	ECs2027	38703975	-1	2011657	2012580	1
1019	-	ECs2028	15831282	1	2012797	2014140	1
1020	mdoD	ECs2029	15831283	1	2014365	2016020	1
1021	-	ECs2030	15831284	-1	2015941	2016144	1
1022	-	ECs2031	38703976	1	2016160	2016384	1
1022	-	ECs2032	15831286	1	2016447	2016743	2
1023	-	ECs2033	15831287	-1	2016978	2017958	1
1024	-	ECs2034	15831288	1	2018082	2019074	1
1024	-	ECs2035	15831289	1	2019071	2019664	2
1025	-	ECs2036	15831290	1	2019968	2020636	1
1026	-	ECs2037	15831292	1	2021935	2022471	1
1026	-	ECs2039	15831293	1	2022502	2024505	2
1027	-	ECs2038	38703977	-1	2020671	2021843	1
1028	-	ECs2040	15831294	-1	2024597	2024827	1
1029	-	ECs2041	15831295	-1	2025013	2025210	1
1030	-	ECs2042	15831296	1	2025250	2025687	1
1031	-	ECs2043	15831297	1	2025766	2027172	1
1032	-	ECs2044	15831298	1	2027417	2028562	1
1032	-	ECs2045	15831299	1	2028580	2029593	2
1032	-	ECs2046	15831300	1	2029594	2030535	3
1032	-	ECs2047	15831301	1	2030525	2031319	4
1032	-	ECs2048	15831302	1	2031341	2032765	5
1033	-	ECs2049	15831303	1	2033104	2033325	1
1034	-	ECs2050	15831304	1	2033411	2033644	1
1035	-	ECs2052	15831306	-1	2034091	2034609	1
1035	-	ECs2051	15831305	-1	2033645	2034094	2
1036	-	ECs2053	38703978	1	2034766	2035827	1
1037	-	ECs2054	38703979	1	2036025	2036690	1
1038	-	ECs2055	15831309	-1	2036726	2038828	1
1039	-	ECs2056	15831310	1	2039070	2040131	1
1040	-	ECs2057	38703980	-1	2040246	2041745	1
1041	-	ECs2058	15831312	1	2042012	2042629	1
1042	-	ECs2059	15831313	1	2042705	2042917	1
1043	-	ECs2060	15831314	1	2043738	2045846	1
1043	-	ECs2061	15831315	1	2045913	2050115	2
1044	-	ECs2064	15831318	1	2052288	2052515	1
1045	-	ECs2065	15831319	-1	2052519	2052962	1
1046	-	ECs2066	15831320	1	2053261	2053995	1
1047	-	ECs2067	15831321	-1	2054201	2055094	1
1048	-	ECs2072	15831326	-1	2061908	2063296	1
1048	-	ECs2071	15831325	-1	2058086	2061826	2
1048	-	ECs2070	15831324	-1	2056545	2058089	3
1048	-	ECs2069	15831323	-1	2055850	2056545	4
1048	-	ECs2068	15831322	-1	2055173	2055853	5
1049	-	ECs2074	15831328	-1	2064924	2065592	1
1049	-	ECs2073	15831327	-1	2063602	2064861	2
1050	-	ECs2075	15831329	-1	2065679	2066182	1
1051	-	ECs2076	15831330	-1	2066351	2067451	1
1052	-	ECs2077	162139713	-1	2067710	2068591	1
1053	-	ECs2078	15831332	1	2068823	2071870	1
1053	-	ECs2079	15831333	1	2071883	2072767	2
1053	-	ECs2080	15831334	1	2072760	2073413	3
1054	-	ECs2081	38703985	-1	2073641	2073925	1
1055	adhA	ECs2082	162139794	-1	2074071	2075081	1
1056	-	ECs2083	229544782	-1	2075215	2076912	1
1057	rpsV	ECs2084	15831338	-1	2077069	2077206	1
1058	-	ECs2085	38703986	-1	2077308	2077523	1
1059	-	ECs2086	15831340	1	2077868	2078299	1
1060	-	ECs2092	15831346	-1	2083737	2084318	1
1060	-	ECs2091	15831345	-1	2082173	2083723	2
1060	-	ECs2090	15831344	-1	2081150	2081896	3
1060	-	ECs2089	15831343	-1	2080257	2081153	4
1060	-	ECs2088	15831342	-1	2079274	2080260	5
1060	-	ECs2087	15831341	-1	2078355	2079281	6
1061	-	ECs2095	15831349	-1	2086990	2088372	1
1062	-	ECs2096	15831350	-1	2088749	2090068	1
1063	-	ECs2098	15831352	-1	2091890	2093290	1
1063	-	ECs2097	15831351	-1	2090199	2091734	2
1064	-	ECs2101	15831355	-1	2098901	2100586	1
1064	-	ECs2100	15831354	-1	2096491	2098863	2
1064	-	ECs2099	15831353	-1	2093651	2096446	3
1065	-	ECs2103	15831357	-1	2102086	2103801	1
1065	-	ECs2102	38703987	-1	2100877	2102034	2
1066	-	ECs2104	15831358	-1	2104172	2104933	1
1067	-	ECs2105	15831359	-1	2105007	2105204	1
1068	-	ECs2106	15831360	-1	2105452	2107731	1
1069	-	ECs2110	15831364	-1	2110099	2111247	1
1069	-	ECs2109	15831363	-1	2109555	2110085	2
1069	-	ECs2108	15831362	-1	2109039	2109542	3
1069	-	ECs2107	15831361	-1	2108065	2108979	4
1070	-	ECs2113	15831367	-1	2113863	2114426	1
1070	-	ECs2112	15831366	-1	2112792	2113502	2
1071	-	ECs2115	15831369	-1	2115400	2115960	1
1072	-	ECs2117	15831371	-1	2117977	2122008	1
1072	-	ECs2116	15831370	-1	2116580	2117980	2
1073	-	ECs2119	15831373	-1	2124210	2125163	1
1073	-	ECs2118	162139714	-1	2122539	2124131	2
1074	-	ECs2120	15831374	1	2125412	2126947	1
1074	-	ECs2121	15831375	1	2126941	2127969	2
1074	-	ECs2122	15831376	1	2127969	2128961	3
1074	-	ECs2123	15831377	1	2128973	2129995	4
1074	-	ECs2124	15831378	1	2130022	2130897	5
1074	-	ECs2125	15831379	1	2130921	2131211	6
1074	-	ECs2126	15831380	1	2131268	2132026	7
1075	-	ECs2127	15831381	-1	2132030	2132995	1
1076	-	ECs2128	15831382	-1	2133142	2134593	1
1077	-	ECs2129	15831383	-1	2134820	2135767	1
1078	-	ECs2132	15831386	-1	2137726	2139138	1
1078	-	ECs2131	15831385	-1	2136736	2137662	2
1078	-	ECs2130	15831384	-1	2136377	2136736	3
1079	-	ECs2133	15831387	1	2139215	2140096	1
1080	-	ECs2134	15831388	1	2140174	2140962	1
1081	-	ECs2135	15831389	1	2141440	2142630	1
1082	-	ECs2136	15831390	-1	2142655	2143320	1
1083	-	ECs2137	38703989	1	2143532	2143966	1
1083	-	ECs2138	162139793	1	2143986	2144369	2
1083	-	ECs2139	15831393	1	2144401	2144619	3
1084	-	ECs2140	15831394	-1	2144650	2145549	1
1085	-	ECs2141	15831395	1	2145744	2146931	1
1086	-	ECs2142	15831396	1	2147064	2147348	1
1087	ftrA	ECs2143	15831397	1	2147459	2148433	1
1088	-	ECs2144	15831398	-1	2148855	2149745	1
1089	-	ECs2145	15831399	-1	2150000	2150392	1
1090	-	ECs2146	15831400	1	2150668	2151186	1
1091	-	ECs2147	15831401	-1	2151231	2153276	1
1092	-	ECs2148	15831402	1	2153413	2154159	1
1093	-	ECs2149	15831403	1	2154248	2154934	1
1094	-	ECs2150	15831404	1	2155111	2155314	1
1095	-	ECs2152	15831406	-1	2156899	2158182	1
1095	-	ECs2151	15831405	-1	2155350	2156810	2
1096	-	ECs2153	15831407	1	2158314	2158556	1
1097	-	ECs2154	15831408	-1	2158718	2159359	1
1098	-	ECs2155	15831409	-1	2159441	2160070	1
1099	-	ECs2156	15831410	-1	2160143	2160718	1
1100	-	ECs2157	15831411	-1	2160832	2161101	1
1101	-	ECs2159	38703991	-1	2161515	2162324	1
1102	-	ECs2160	15831414	-1	2162389	2162988	1
1103	-	ECs2161	15831415	-1	2163056	2166535	1
1104	-	ECs2162	15831416	-1	2166776	2167453	1
1105	-	ECs2163	15831417	-1	2167351	2168034	1
1106	-	ECs2180	15831434	-1	2181526	2182071	1
1106	-	ECs2179	15831433	-1	2179626	2181551	2
1106	-	ECs2178	15831432	-1	2179423	2179629	3
1106	-	ECs2177	15831431	-1	2177825	2179426	4
1106	-	ECs2176	15831430	-1	2176525	2177844	5
1106	-	ECs2175	15831429	-1	2176183	2176515	6
1106	-	ECs2174	15831428	-1	2175102	2176127	7
1106	-	ECs2173	15831427	-1	2174662	2175060	8
1106	-	ECs2172	15831426	-1	2174297	2174650	9
1106	-	ECs2171	15831425	-1	2173749	2174282	10
1106	-	ECs2170	15831424	-1	2173357	2173752	11
1106	-	ECs2169	15831423	-1	2172597	2173349	12
1106	-	ECs2168	15831422	-1	2172161	2172583	13
1106	-	ECs2167	15831421	-1	2171721	2172134	14
1106	-	ECs2166	15831420	-1	2169128	2171740	15
1106	-	ECs2165	15831419	-1	2168802	2169131	16
1106	-	ECs2164	15831418	-1	2168104	2168802	17
1106	-	ECs5445	38703992	-1	2167863	2168093	18
1107	-	ECs2181	15831435	1	2182458	2182682	1
1108	-	ECs2182	15831436	-1	2182764	2183078	1
1109	-	ECs2184	15831437	-1	2183542	2184000	1
1110	-	ECs2185	15831439	-1	2184158	2184727	1
1111	-	ECs2188	15831442	-1	2185931	2186137	1
1111	-	ECs2187	15831441	-1	2185582	2185926	2
1111	-	ECs2186	15831440	-1	2184998	2185531	3
1112	-	ECs2189	15831443	-1	2186628	2188436	1
1113	-	ECs2190	15831444	-1	2188914	2189345	1
1114	-	ECs2191	15831445	-1	2189796	2190383	1
1114	ileZ5	ECs5449		-1	2189692	2189767	2
1114	tRNA99	ECs5448		-1	2189605	2189684	3
1114	argO5	ECs5447		-1	2189515	2189591	4
1115	-	ECs2192	15831446	-1	2190645	2190842	1
1116	-	ECs2196	15831450	-1	2193053	2193325	1
1116	-	ECs2195	15831449	-1	2192002	2193084	2
1116	-	ECs2194	15831448	-1	2191684	2191989	3
1116	-	ECs2193	15831447	-1	2191067	2191621	4
1117	-	ECs2197	15831451	-1	2193447	2193791	1
1118	-	ECs2198	15831452	-1	2193911	2194123	1
1119	-	ECs2200	15831454	-1	2194916	2195134	1
1119	-	ECs2199	15831453	-1	2194357	2194914	2
1120	-	ECs2205	15831459	-1	2196854	2197516	1
1120	-	ECs2204	15831458	-1	2196104	2196838	2
1120	-	ECs2203	15831457	-1	2195790	2196071	3
1120	-	ECs2202	15831456	-1	2195566	2195793	4
1120	-	ECs2201	15831455	-1	2195262	2195573	5
1121	-	ECs2206	15831460	-1	2197308	2198351	1
1122	-	ECs2208	15831462	-1	2198829	2199071	1
1122	-	ECs2207	15831461	-1	2198420	2198845	2
1123	-	ECs2209	15831463	1	2199277	2199801	1
1124	-	ECs2210	15831464	1	2200013	2200246	1
1124	-	ECs2211	15831465	1	2200258	2200896	2
1125	-	ECs2213	15831467	-1	2201155	2201415	1
1125	-	ECs2212	15831466	-1	2200897	2201106	2
1126	-	ECs2214	15831468	1	2201671	2201859	1
1126	-	ECs2215	15831469	1	2201856	2202044	2
1127	-	ECs2216	15831470	1	2202137	2203381	1
1127	-	ECs2217	15831471	1	2203363	2203914	2
1128	-	ECs2218	15831472	1	2204020	2204274	1
1129	-	ECs2220	15831474	-1	2205164	2205490	1
1129	-	ECs2219	15831473	-1	2204277	2205167	2
1130	-	ECs2221	15831475	-1	2205697	2206566	1
1131	-	ECs2222	15831476	1	2206610	2206990	1
1131	-	ECs2223	15831477	1	2206987	2207334	2
1131	-	ECs2224	15831478	1	2207384	2208922	3
1132	-	ECs2226	15831480	-1	2209505	2209876	1
1133	-	ECs2227	15831481	-1	2210140	2210487	1
1134	-	ECs2229	15831483	-1	2210866	2211375	1
1135	-	ECs2231	15831485	-1	2211826	2213049	1
1135	-	ECs2230	15831484	-1	2211555	2211824	2
1136	-	ECs2232	15831486	-1	2213114	2213713	1
1137	-	ECs2236	15831490	-1	2217597	2218277	1
1138	-	ECs2243	15831497	-1	2223945	2224661	1
1138	-	ECs2242	15831496	-1	2223556	2223930	2
1138	-	ECs2241	15831495	-1	2223251	2223532	3
1138	-	ECs2240	15831494	-1	2219961	2223203	4
1138	-	ECs2239	15831493	-1	2219627	2219968	5
1138	-	ECs2238	15831492	-1	2218929	2219627	6
1138	-	ECs2237	15831491	-1	2218175	2218849	7
1139	-	ECs2244	15831498	-1	2224727	2225071	1
1140	-	ECs2252	15831506	-1	2232650	2233213	1
1140	-	ECs2251	15831505	-1	2230992	2232653	2
1140	-	ECs2250	15831504	-1	2228991	2230928	3
1140	-	ECs5451	38703994	-1	2228725	2228946	4
1140	-	ECs2248	15831502	-1	2226200	2228779	5
1140	-	ECs2247	15831501	-1	2225871	2226197	6
1140	-	ECs2246	15831500	-1	2225511	2225861	7
1140	-	ECs2245	15831499	-1	2225068	2225514	8
1141	-	ECs2254	15831508	-1	2233503	2233868	1
1141	-	ECs2253	15831507	-1	2233397	2233540	2
1142	-	ECs2255	15831509	1	2233910	2234137	1
1143	-	ECs2257	15831510	-1	2234500	2234967	1
1144	-	ECs2258	15831512	-1	2235121	2235690	1
1145	-	ECs2261	15831515	-1	2236894	2237100	1
1145	-	ECs2260	15831514	-1	2236545	2236889	2
1145	-	ECs2259	15831513	-1	2235961	2236494	3
1146	-	ECs2263	15831517	-1	2239448	2239576	1
1146	-	ECs2262	15831516	-1	2237549	2239399	2
1147	-	ECs2264	15831518	-1	2239721	2239987	1
1148	-	ECs2265	15831519	-1	2239878	2240306	1
1149	-	ECs2269	15831523	-1	2242004	2243053	1
1149	-	ECs2268	15831522	-1	2241632	2241991	2
1149	-	ECs2267	15831521	-1	2240946	2241635	3
1150	-	ECs2270	15831524	1	2243758	2243913	1
1151	-	ECs2271	15831525	-1	2243902	2244006	1
1152	-	ECs2276	15831530	-1	2246716	2247627	1
1152	-	ECs2275	15831529	-1	2245969	2246709	2
1152	-	ECs5457	38703997	-1	2245764	2245943	3
1152	-	ECs2274	15831528	-1	2245174	2245842	4
1152	-	ECs2273	15831527	-1	2244763	2245158	5
1152	-	ECs2272	15831526	-1	2244122	2244706	6
1153	-	ECs2278	15831532	-1	2248123	2248425	1
1153	-	ECs2277	15831531	-1	2247701	2248126	2
1154	-	ECs2279	15831533	1	2248460	2248894	1
1154	-	ECs2280	15831534	1	2248879	2249106	2
1154	-	ECs2281	15831535	1	2249108	2249386	3
1155	-	ECs2282	15831536	1	2249591	2249755	1
1155	-	ECs2283	15831537	1	2249682	2250038	2
1156	-	ECs2284	15831538	1	2250897	2251085	1
1156	-	ECs2285	15831539	1	2251082	2251273	2
1157	-	ECs2286	15831540	1	2251366	2253837	1
1158	-	ECs2287	15831541	1	2253910	2254161	1
1159	-	ECs2288	15831542	-1	2255150	2255476	1
1160	-	ECs2289	15831543	1	2255611	2255952	1
1160	-	ECs2290	15831544	1	2255987	2256547	2
1161	-	ECs2291	162139792	-1	2256550	2257260	1
1162	-	ECs2292	15831546	1	2257365	2257673	1
1163	-	ECs2293	15831547	1	2257872	2260298	1
1163	-	ECs2294	15831548	1	2260356	2262782	2
1163	-	ECs2295	15831549	1	2262793	2263410	3
1163	-	ECs2296	15831550	1	2263412	2264266	4
1163	-	ECs2297	162139791	1	2264309	2264923	5
1164	-	ECs2298	162139790	1	2265117	2266373	1
1165	bioD	ECs2299	38703999	-1	2266326	2267021	1
1166	-	ECs2300	15831554	-1	2267146	2268366	1
1167	-	ECs2301	15831555	-1	2268501	2269394	1
1168	-	ECs2302	15831556	1	2269501	2270754	1
1169	-	ECs2303	162139789	1	2271178	2271486	1
1170	-	ECs2304	15831558	1	2271762	2272286	1
1171	-	ECs2306	15831560	-1	2272937	2273302	1
1171	-	ECs2305	15831559	-1	2272621	2272950	2
1172	tqsA	ECs2307	15831561	1	2273714	2274748	1
1173	pntA	ECs2309	15831563	-1	2276172	2277704	1
1173	pntB	ECs2308	15831562	-1	2274773	2276161	2
1174	-	ECs2310	15831564	1	2278228	2279172	1
1175	-	ECs2311	15831565	1	2279358	2280740	1
1175	-	ECs2312	15831566	1	2280777	2281499	2
1176	-	ECs2313	15831567	-1	2281496	2281831	1
1177	-	ECs2314	15831568	1	2281951	2282679	1
1177	-	ECs2315	15831569	1	2282683	2283984	2
1178	-	ECs2316	15831570	1	2284060	2284989	1
1179	-	ECs2318	15831572	-1	2286532	2288178	1
1179	fumC	ECs2317	15831571	-1	2284986	2286389	2
1180	-	ECs2319	15831573	1	2288377	2289552	1
1181	-	ECs2320	15831574	1	2289653	2291161	1
1182	-	ECs2323	15831577	-1	2292509	2293882	1
1183	-	ECs2326	15831580	-1	2296083	2296673	1
1184	-	ECs2328	15831582	-1	2297781	2298809	1
1184	-	ECs2327	15831581	-1	2296902	2297669	2
1185	-	ECs2329	15831583	1	2298984	2300576	1
1185	-	ECs2330	15831584	1	2300586	2301758	2
1186	-	ECs2331	15831585	1	2301862	2302863	1
1187	-	ECs2332	38704000	-1	2302899	2303939	1
1188	-	ECs2333	15831587	1	2304182	2304307	1
1189	-	ECs2334	15831588	1	2304580	2304795	1
1189	-	ECs2335	15831589	1	2304857	2305321	2
1190	-	ECs2336	15831590	1	2305398	2305979	1
1190	-	ECs2337	15831591	1	2305979	2306557	2
1190	-	ECs2338	15831592	1	2306550	2308868	3
1190	rnfD	ECs2339	15831593	1	2308869	2309927	4
1190	-	ECs2340	15831594	1	2309931	2310551	5
1190	-	ECs2341	15831595	1	2310555	2311250	6
1190	-	ECs2342	15831596	1	2311250	2311885	7
1191	tppB	ECs2343	15831597	1	2312496	2313998	1
1192	-	ECs2344	15831598	1	2314104	2314709	1
1193	-	ECs2348	38704002	-1	2317793	2318116	1
1193	-	ECs2347	15831601	-1	2317078	2317734	2
1193	-	ECs2346	15831600	-1	2315675	2316949	3
1193	-	ECs2345	15831599	-1	2314753	2315616	4
1194	anmK	ECs2349	15831603	-1	2318220	2319329	1
1195	-	ECs2350	15831604	1	2319602	2320069	1
1196	-	ECs2351	162139788	-1	2320116	2320550	1
1197	-	ECs2352	15831606	1	2320751	2320987	1
1197	-	ECs2353	38704003	1	2320990	2321847	2
1197	-	ECs2354	15831608	1	2321847	2323859	3
1198	-	ECs2355	15831609	-1	2323860	2324381	1
1199	-	ECs2357	15831612	1	2325749	2326348	1
1199	-	ECs2359	15831613	1	2326385	2327482	2
1199	-	ECs2360	15831614	1	2327563	2327970	3
1200	-	ECs2358	15831611	-1	2325407	2325784	1
1200	-	ECs2356	15831610	-1	2324570	2325358	2
1201	-	ECs2361	15831615	1	2328073	2328720	1
1201	-	ECs2362	15831616	1	2328813	2333429	2
1202	-	ECs2363	15831617	-1	2333480	2333827	1
1203	-	ECs2364	15831618	1	2334162	2334977	1
1204	-	ECs2365	15831619	1	2335105	2335686	1
1205	-	ECs2366	15831620	-1	2335832	2337001	1
1206	-	ECs2367	15831621	1	2337555	2338580	1
1207	-	ECs2368	15831622	-1	2338577	2339509	1
1208	-	ECs2369	15831623	1	2339622	2340833	1
1209	-	ECs2370	15831624	1	2341124	2342272	1
1210	-	ECs2371	15831625	-1	2342312	2342953	1
1211	-	ECs2372	15831626	1	2343168	2344541	1
1212	-	ECs2373	15831627	-1	2344582	2345838	1
1213	-	ECs2374	15831628	1	2346411	2346716	1
1214	-	ECs2375	15831629	1	2346842	2348446	1
1215	-	ECs2381	15831635	-1	2353562	2354188	1
1215	-	ECs2380	15831634	-1	2351439	2353541	2
1215	-	ECs2379	15831633	-1	2350788	2351435	3
1215	-	ECs2378	15831632	-1	2350056	2350775	4
1215	-	ECs2377	15831631	-1	2349274	2350059	5
1215	-	ECs2376	15831630	-1	2348458	2349270	6
1216	-	ECs2382	15831636	-1	2354644	2354853	1
1217	-	ECs2383	15831637	1	2355410	2356822	1
1218	-	ECs2384	15831638	1	2357133	2357369	1
1219	-	ECs2385	15831639	-1	2357432	2358436	1
1220	sufA	ECs2391	15831645	-1	2363729	2364097	1
1220	-	ECs2390	38704004	-1	2362233	2363720	2
1220	sufC	ECs2389	15831643	-1	2361477	2362223	3
1220	-	ECs2388	15831642	-1	2360231	2361502	4
1220	-	ECs2387	15831641	-1	2359014	2360234	5
1220	-	ECs2386	15831640	-1	2358585	2359001	6
1221	-	ECs2394	15831648	-1	2365341	2368397	1
1221	-	ECs2393	15831647	-1	2364934	2365344	2
1221	-	ECs2392	15831646	-1	2364646	2364915	3
1222	-	ECs2395	15831649	1	2368786	2369898	1
1223	-	ECs2396	15831650	1	2370300	2370683	1
1224	-	ECs2397	15831651	1	2370783	2371997	1
1225	-	ECs2398	15831652	1	2372218	2373489	1
1225	aroE	ECs2399	15831653	1	2373501	2374367	2
1225	aroD	ECs2400	15831654	1	2374398	2375156	3
1226	-	ECs2401	15831655	1	2375301	2376896	1
1226	-	ECs2402	38704005	1	2376910	2378061	2
1227	-	ECs2403	15831657	-1	2378104	2379015	1
1228	-	ECs2404	15831658	1	2379331	2380095	1
1228	-	ECs2405	15831659	1	2380115	2381053	2
1228	-	ECs2406	15831660	1	2381109	2382398	3
1228	-	ECs2407	15831661	1	2382395	2382688	4
1228	-	ECs2408	38704006	1	2382745	2384391	5
1229	-	ECs2409	15831663	-1	2384448	2386826	1
1230	-	ECs2410	15831664	1	2387159	2387992	1
1231	-	ECs2411	15831665	1	2388149	2389195	1
1232	-	ECs2412	15831666	1	2389327	2389518	1
1233	-	ECs2414	15831668	-1	2391021	2391734	1
1233	-	ECs2413	15831667	-1	2389522	2390958	2
1234	-	ECs2415	15831669	-1	2391981	2392445	1
1235	-	ECs2418	15831672	-1	2393886	2394866	1
1235	btuE	ECs2417	15831671	-1	2393272	2393823	2
1235	-	ECs2416	15831670	-1	2392523	2393272	3
1236	pheS	ECs2421	15831675	-1	2397673	2398656	1
1236	pheT	ECs2420	15831674	-1	2395271	2397658	2
1236	ihfA	ECs2419	15831673	-1	2394967	2395266	3
1237	-	ECs2422	15831676	-1	2398939	2398983	1
1238	-	ECs2426	15831680	-1	2400355	2402283	1
1238	infC	ECs2425	15831679	-1	2399809	2400351	2
1238	rpmI	ECs2424	162139715	-1	2399515	2399712	3
1238	rplT	ECs2423	15831677	-1	2399106	2399462	4
1239	-	ECs2427	15831681	1	2402806	2404704	1
1240	-	ECs2428	15831682	-1	2405039	2405797	1
1241	-	ECs2429	38704008	1	2406081	2407013	1
